Rank,Name,1 - Least Walkable,2 - Below Avg,3 - Above Avg,4 - Most Walkable,Avg Walkability Index
759,"Thayer County, Nebraska",1614.0,3443.0,0.0,0.0,3.882710781303659
760,"Forrest County, Mississippi",25834.0,43262.0,6128.0,0.0,3.8825308412208868
761,"Dickinson County, Iowa",5694.0,10742.0,691.0,0.0,3.8822081477998713
762,"Kandiyohi County, Minnesota",16037.0,21451.0,5353.0,0.0,3.8820368830154077
763,"Monroe County, Pennsylvania",76766.0,71598.0,12556.0,7112.0,3.88199005327306
764,"Cecil County, Maryland",51941.0,32195.0,14253.0,4163.0,3.8815381465012866
765,"Pemiscot County, Missouri",5774.0,8055.0,2834.0,0.0,3.8813538978575273
766,"Kendall County, Illinois",29512.0,91530.0,5012.0,0.0,3.8788413987990094
767,"Brookings County, South Dakota",8536.0,23843.0,2222.0,0.0,3.8778975052439932
768,"Madison County, Illinois",70956.0,173309.0,20023.0,488.0,3.8778384469573486
769,"Orleans County, Vermont",10250.0,11889.0,4762.0,0.0,3.8777593867572913
770,"Wheeler County, Texas",975.0,4363.0,0.0,0.0,3.877704048431308
771,"O'Brien County, Iowa",2972.0,9927.0,936.0,0.0,3.8774846404047696
772,"Sioux County, Iowa",11610.0,21990.0,1227.0,0.0,3.87633460427708
773,"Cimarron County, Oklahoma",429.0,1745.0,0.0,0.0,3.873989250956277
774,"Talbot County, Maryland",9858.0,23596.0,3713.0,0.0,3.8712036568942727
775,"Baylor County, Texas",1917.0,798.0,862.0,0.0,3.8710842664390914
776,"Winnebago County, Illinois",82175.0,193706.0,8938.0,0.0,3.8705854004048
777,"Clinton County, Pennsylvania",15961.0,17333.0,5621.0,0.0,3.8704788439040594
778,"Cherokee County, Georgia",62188.0,182645.0,2682.0,0.0,3.8702697444174037
779,"Bibb County, Georgia",47781.0,96892.0,8527.0,0.0,3.868286209976639
780,"Tift County, Georgia",10606.0,24856.0,5079.0,0.0,3.868018601052345
781,"Lawrence County, Pennsylvania",31162.0,51575.0,3990.0,0.0,3.866757028861891
782,"Chase County, Nebraska",623.0,3160.0,0.0,0.0,3.8658124295671774
783,"Madison Parish, Louisiana",3296.0,4257.0,3753.0,0.0,3.8656023350433406
784,"Dorchester County, South Carolina",49385.0,92196.0,16718.0,0.0,3.8651013854195315
785,"Dona Ana County, New Mexico",76604.0,110066.0,29399.0,0.0,3.8633477463704953
786,"St. Tammany Parish, Louisiana",74435.0,169282.0,11438.0,0.0,3.863037121914544
787,"Butte County, California",79289.0,124081.0,21392.0,1055.0,3.8592192606822056
788,"Lake County, Florida",112564.0,204132.0,29171.0,0.0,3.8577074728907803
789,"Sevier County, Utah",5054.0,14363.0,1863.0,0.0,3.8566333597150777
790,"Marquette County, Michigan",26003.0,31579.0,9104.0,0.0,3.855848777538725
791,"Knox County, Nebraska",0.0,8426.0,0.0,0.0,3.8537796544530085
792,"Otoe County, Nebraska",4444.0,9997.0,1508.0,0.0,3.853138787780788
793,"Neosho County, Kansas",7154.0,6710.0,2244.0,0.0,3.85300047050828
794,"Porter County, Indiana",50804.0,96531.0,21301.0,0.0,3.8524987172620957
795,"Allen County, Kansas",3565.0,8156.0,835.0,0.0,3.8496881340017732
796,"McKenzie County, North Dakota",5526.0,7808.0,0.0,0.0,3.84941147679458
797,"Koochiching County, Minnesota",2822.0,9262.0,431.0,0.0,3.8478709758815737
798,"Pottawattamie County, Iowa",33922.0,49451.0,9388.0,632.0,3.8463716146876776
799,"Canadian County, Oklahoma",36604.0,100233.0,3618.0,0.0,3.8450370881102587
800,"Kendall County, Texas",12962.0,28812.0,1995.0,0.0,3.8450273024286594
801,"Pratt County, Kansas",5190.0,3081.0,1181.0,0.0,3.8447613426286824
802,"Holt County, Nebraska",2382.0,6936.0,859.0,0.0,3.8446497003046107
803,"White Pine County, Nevada",3555.0,5530.0,594.0,0.0,3.8443156915949332
804,"Martin County, Florida",43129.0,114901.0,1035.0,0.0,3.8442419269183237
805,"Teton County, Idaho",2534.0,8892.0,0.0,0.0,3.842982763226989
806,"Hodgeman County, Kansas",0.0,1876.0,0.0,0.0,3.842105263157895
807,"San Juan County, Colorado",0.0,589.0,0.0,0.0,3.8421052631578947
807,"Billings County, North Dakota",0.0,922.0,0.0,0.0,3.8421052631578947
809,"Wood County, Ohio",38091.0,82140.0,9919.0,0.0,3.8418668742544035
810,"Colusa County, California",10686.0,8246.0,2522.0,0.0,3.840449333457632
811,"Kanawha County, West Virginia",70949.0,88528.0,23802.0,0.0,3.840024311511268
812,"Marshall County, Kansas",4954.0,2320.0,2475.0,0.0,3.8397406481636485
813,"Wicomico County, Maryland",31915.0,59213.0,11411.0,0.0,3.839308124610868
814,"Logan County, Kansas",599.0,2206.0,0.0,0.0,3.83895299746693
815,"Jefferson County, Missouri",90672.0,108915.0,22279.0,2085.0,3.8382684276095165
816,"Clay County, Florida",70143.0,125847.0,15415.0,0.0,3.8382143777409046
817,"DeKalb County, Illinois",36297.0,55672.0,12397.0,0.0,3.8379236230391642
818,"Knox County, Maine",10478.0,26407.0,2874.0,0.0,3.8370557609597826
819,"Woodward County, Oklahoma",7130.0,11586.0,2011.0,0.0,3.8364985411857897
820,"Pecos County, Texas",7591.0,5702.0,2522.0,0.0,3.8353362064662138
821,"Calhoun County, Texas",7963.0,9838.0,3867.0,0.0,3.835324708762861
822,"Wetzel County, West Virginia",7434.0,3392.0,4610.0,0.0,3.835139318885452
823,"Pickens County, South Carolina",55024.0,46455.0,21063.0,1487.0,3.8351168720727884
824,"Deaf Smith County, Texas",5800.0,11466.0,1470.0,0.0,3.8343521057126173
825,"Elmore County, Idaho",9515.0,15313.0,1915.0,0.0,3.8335176740790002
826,"Columbia County, Pennsylvania",22768.0,34601.0,8346.0,0.0,3.831792789437643
827,"Carbon County, Wyoming",5200.0,8760.0,1287.0,0.0,3.831785717984212
828,"Pitt County, North Carolina",55370.0,109060.0,14003.0,0.0,3.8316785277210053
829,"Mississippi County, Missouri",5506.0,8068.0,0.0,0.0,3.831578171892085
830,"Harvey County, Kansas",7772.0,25130.0,1601.0,0.0,3.8310558807243313
831,"Belknap County, New Hampshire",17909.0,39963.0,3015.0,0.0,3.8306651752642713
832,"Chesterfield County, Virginia",108551.0,216112.0,18888.0,0.0,3.8303283401269312
833,"Collier County, Florida",108084.0,246547.0,16822.0,0.0,3.8290149196462764
834,"Palo Alto County, Iowa",2696.0,5705.0,602.0,0.0,3.8290131359722195
835,"Howard County, Texas",14395.0,17645.0,4309.0,0.0,3.8266541756741317
836,"St. Mary Parish, Louisiana",19716.0,26380.0,4872.0,0.0,3.82660947219721
837,"Blackford County, Indiana",4197.0,6123.0,1693.0,0.0,3.8251433753784285
838,"Pettis County, Missouri",14634.0,24306.0,3415.0,0.0,3.8246121442195977
839,"Brule County, South Dakota",1823.0,2802.0,633.0,0.0,3.824523032571919
840,"Washington County, Oklahoma",17004.0,32113.0,2769.0,0.0,3.8240246329503753
841,"Saline County, Illinois",10502.0,10406.0,3086.0,0.0,3.8232946394493355
842,"Kit Carson County, Colorado",4316.0,1883.0,1248.0,0.0,3.8225989978302812
843,"Fond du Lac County, Wisconsin",35241.0,57586.0,9770.0,0.0,3.821084334568109
844,"Clarion County, Pennsylvania",17428.0,14520.0,6767.0,0.0,3.820200248781584
845,"Richland County, Montana",2920.0,7353.0,926.0,0.0,3.8198429371043474
846,"Clay County, South Dakota",5371.0,7048.0,1538.0,0.0,3.819586851344167
847,"Garland County, Arkansas",32578.0,58486.0,7491.0,0.0,3.818977381050922
848,"Deer Lodge County, Montana",3934.0,3736.0,1436.0,0.0,3.8174309593443305
849,"Kimball County, Nebraska",800.0,2833.0,0.0,0.0,3.8164848537528795
850,"Cape Girardeau County, Missouri",25543.0,44104.0,8844.0,0.0,3.8163363013795077
851,"Dutchess County, New York",110358.0,150152.0,33244.0,0.0,3.815791086204247
852,"Harper County, Kansas",1128.0,4466.0,0.0,0.0,3.8149379974785007
853,"San Juan County, Utah",6131.0,6071.0,2006.0,1094.0,3.8125425640955055
854,"Belmont County, Ohio",30481.0,26954.0,10589.0,0.0,3.810412114609704
855,"Benton County, Minnesota",17461.0,19788.0,2880.0,0.0,3.8103110888437417
856,"Ellsworth County, Kansas",1193.0,5038.0,0.0,0.0,3.8102653118110617
857,"Hancock County, Ohio",22735.0,46148.0,6954.0,0.0,3.810133645359889
858,"Dickey County, North Dakota",1188.0,3750.0,0.0,0.0,3.809042655240775
859,"Hemphill County, Texas",738.0,3256.0,0.0,0.0,3.807770866826556
860,"Brown County, Nebraska",0.0,3015.0,0.0,0.0,3.806755695208171
861,"Pipestone County, Minnesota",3771.0,5420.0,0.0,0.0,3.8058999364366737
862,"James City County, Virginia",19047.0,53710.0,2159.0,0.0,3.8051628350067856
863,"Butler County, Pennsylvania",66603.0,105173.0,15123.0,0.0,3.8049161649649794
864,"Macon County, Illinois",30451.0,68768.0,6309.0,0.0,3.8036991429563223
865,"Lee County, Iowa",11131.0,17698.0,5398.0,0.0,3.803555364878142
866,"Murray County, Oklahoma",5260.0,7271.0,1415.0,0.0,3.802416463502079
867,"York County, South Carolina",81076.0,175719.0,9077.0,0.0,3.802308510941554
868,"Hale County, Texas",12251.0,20250.0,1325.0,0.0,3.8020854403495283
869,"Converse County, Wyoming",6407.0,5339.0,2175.0,0.0,3.8005304367880424
870,"Kankakee County, Illinois",40132.0,62658.0,7847.0,0.0,3.800251462464018
871,"Houghton County, Michigan",15446.0,17824.0,2800.0,0.0,3.799687741671896
872,"Cloud County, Kansas",3086.0,5239.0,613.0,0.0,3.798709825582081
873,"Rockingham County, New Hampshire",100353.0,193681.0,12325.0,0.0,3.798507804998642
874,"Daviess County, Kentucky",34421.0,53867.0,12186.0,0.0,3.798390890337695
875,"Morrow County, Oregon",6452.0,2671.0,2180.0,0.0,3.7978785324808992
876,"Mohave County, Arizona",89404.0,91002.0,22949.0,4340.0,3.7975204025132996
877,"Forsyth County, North Carolina",128509.0,218566.0,22212.0,5908.0,3.79681029022803
878,"Valencia County, New Mexico",37622.0,23714.0,10061.0,4630.0,3.7967121098944747
879,"Carbon County, Utah",9023.0,10067.0,1218.0,0.0,3.796007277401696
880,"Bell County, Texas",122549.0,215259.0,10766.0,0.0,3.795502231195792
881,"Nome Census Area, Alaska",4967.0,2734.0,2287.0,0.0,3.7945376557131754
882,"Garfield County, Utah",1478.0,2499.0,1021.0,0.0,3.792806596322736
883,"Chemung County, New York",27208.0,49512.0,7973.0,202.0,3.792442676867089
884,"McCracken County, Kentucky",23982.0,33854.0,7432.0,0.0,3.7894470732816603
885,"Coles County, Illinois",19532.0,27982.0,3839.0,0.0,3.7892974017814773
886,"LaPorte County, Indiana",50176.0,47097.0,10206.0,2675.0,3.7863338216449134
887,"LaSalle County, Illinois",36368.0,66345.0,7024.0,0.0,3.786121171048675
888,"Emmet County, Iowa",4232.0,5206.0,0.0,0.0,3.7837688627162316
889,"Hunterdon County, New Jersey",35345.0,81101.0,8377.0,0.0,3.7833534389959347
890,"Leflore County, Mississippi",10311.0,18039.0,872.0,0.0,3.783039274663287
891,"Mills County, Texas",1804.0,2158.0,927.0,0.0,3.7830360314777507
892,"Chautauqua County, New York",48204.0,71646.0,8646.0,0.0,3.78288367772251
893,"Maui County, Hawaii",60784.0,85954.0,19241.0,0.0,3.782215156578147
894,"Hall County, Texas",724.0,2324.0,0.0,0.0,3.781573767094904
895,"Wayne County, Indiana",26151.0,35075.0,5116.0,0.0,3.7805653003812787
896,"Horry County, South Carolina",84925.0,229301.0,17946.0,0.0,3.780104726974041
897,"Alleghany County, Virginia",9419.0,2044.0,2571.0,1123.0,3.7800338908893925
898,"Fallon County, Montana",902.0,2019.0,0.0,0.0,3.779131155516315
899,"Cheshire County, New Hampshire",28612.0,40533.0,6897.0,0.0,3.7788815460708003
900,"Madison County, Indiana",47446.0,74443.0,7566.0,0.0,3.7774209286299447
901,"Beaverhead County, Montana",4844.0,4571.0,0.0,0.0,3.777261928054336
902,"Power County, Idaho",2226.0,3905.0,1540.0,0.0,3.7771339769055055
903,"McCulloch County, Texas",2980.0,3787.0,1290.0,0.0,3.776797554267947
904,"Houston County, Georgia",34913.0,116899.0,1695.0,0.0,3.776186959415189
905,"Fayette County, Georgia",32195.0,78735.0,1373.0,0.0,3.7752597882514274
906,"Jasper County, Iowa",9312.0,26431.0,1228.0,0.0,3.7748320518642635
907,"Bailey County, Texas",3709.0,2997.0,394.0,0.0,3.774555226093403
908,"Terry County, Texas",5194.0,6780.0,554.0,0.0,3.7738014216575904
909,"Buena Vista County, Iowa",6648.0,10897.0,2513.0,0.0,3.7728482138640067
910,"Bremer County, Iowa",7279.0,16945.0,640.0,0.0,3.772102342003659
911,"Texas County, Oklahoma",9311.0,8010.0,3484.0,0.0,3.770527074716348
912,"Wood County, Wisconsin",30218.0,34643.0,8251.0,0.0,3.7674555548516766
913,"Columbia County, Georgia",52183.0,98522.0,0.0,0.0,3.7665419894914955
914,"Citrus County, Florida",50526.0,76133.0,16987.0,1523.0,3.7662979735778004
915,"Eddy County, North Dakota",547.0,1754.0,0.0,0.0,3.76624579702189
916,"Greeley County, Kansas",381.0,804.0,0.0,0.0,3.765756162558294
917,"Saline County, Missouri",8826.0,12671.0,1479.0,0.0,3.7642127712212297
918,"Martin County, Minnesota",6361.0,11333.0,2158.0,0.0,3.7635356904249324
919,"Hooker County, Nebraska",0.0,693.0,0.0,0.0,3.763157894736841
919,"Thomas County, Nebraska",0.0,645.0,0.0,0.0,3.763157894736841
921,"Skagway Municipality, Alaska",0.0,1107.0,0.0,0.0,3.7631578947368403
922,"Lorain County, Ohio",82887.0,214230.0,10553.0,0.0,3.7596853600833424
923,"St. Croix County, Wisconsin",38126.0,46608.0,3998.0,0.0,3.7589236779231134
924,"Franklin County, Florida",2963.0,7680.0,1168.0,0.0,3.757797147173243
925,"Wapello County, Iowa",14985.0,16110.0,4046.0,0.0,3.756429362013784
926,"Richmond County, Georgia",67895.0,124036.0,9921.0,0.0,3.753820803569474
927,"Lake County, Colorado",4008.0,3467.0,276.0,0.0,3.7536548764505784
928,"Watonwan County, Minnesota",4871.0,4706.0,1395.0,0.0,3.753084406239806
929,"Whitman County, Washington",14461.0,31052.0,3718.0,0.0,3.7528194152379393
930,"Sauk County, Wisconsin",26892.0,32734.0,4296.0,0.0,3.7522263976326404
931,"Clay County, Iowa",6399.0,8526.0,1286.0,0.0,3.750486187091936
932,"Lowndes County, Georgia",40916.0,69481.0,4967.0,0.0,3.750276698559616
933,"Johnson County, Wyoming",2679.0,5808.0,0.0,0.0,3.749195363807185
934,"Gem County, Idaho",7120.0,7273.0,2938.0,0.0,3.7491367765093866
935,"Portage County, Wisconsin",27614.0,34982.0,8036.0,0.0,3.749023105674482
936,"Mobile County, Alabama",130093.0,263241.0,20780.0,0.0,3.7490193394496254
937,"Henry County, Iowa",6522.0,12360.0,1059.0,0.0,3.74743651667155
938,"Baldwin County, Alabama",74856.0,135391.0,2583.0,0.0,3.746175845807255
939,"Labette County, Kansas",4531.0,12701.0,2887.0,0.0,3.7459079006228735
940,"McLennan County, Texas",94958.0,137950.0,18181.0,0.0,3.7456730062793833
941,"Elkhart County, Indiana",86591.0,98612.0,19355.0,0.0,3.745327409392576
942,"Delta County, Michigan",15515.0,17763.0,2748.0,0.0,3.744552910617187
943,"Franklin city, Virginia",3377.0,4770.0,0.0,0.0,3.7435639854515386
944,"Miami County, Ohio",43571.0,54136.0,7664.0,0.0,3.741934388219269
945,"Calcasieu Parish, Louisiana",62000.0,128621.0,10998.0,0.0,3.7395546211314152
946,"Medina County, Ohio",56842.0,105833.0,15305.0,0.0,3.7392550020404434
947,"Kittitas County, Washington",17045.0,27380.0,1472.0,0.0,3.7379309277180144
948,"Adams County, North Dakota",708.0,1603.0,0.0,0.0,3.7376392083627508
949,"Smith County, Texas",76225.0,132591.0,18633.0,0.0,3.73626082978463
950,"Brazoria County, Texas",115325.0,240153.0,5199.0,0.0,3.735875647886146
951,"Montgomery County, Texas",174284.0,370604.0,27061.0,0.0,3.7345842668526488
952,"York County, Maine",69764.0,127257.0,7295.0,0.0,3.729719752993556
953,"Washington County, Iowa",8985.0,11333.0,1782.0,0.0,3.729164086687307
954,"Rich County, Utah",0.0,2389.0,0.0,0.0,3.729153356392235
955,"Colfax County, New Mexico",3439.0,8274.0,455.0,0.0,3.727992318073291
956,"Erath County, Texas",18193.0,22135.0,1513.0,0.0,3.726843727947531
957,"Raleigh County, West Virginia",26883.0,45056.0,3313.0,0.0,3.7267066865857035
958,"Putnam County, West Virginia",15495.0,40564.0,551.0,0.0,3.725830474437286
959,"Lincoln County, Montana",8758.0,6722.0,4057.0,0.0,3.7249550784880516
960,"Burt County, Nebraska",3182.0,3328.0,0.0,0.0,3.7247392675236477
961,"Grant County, Kansas",2784.0,4102.0,581.0,0.0,3.724059546213868
962,"Mahoning County, Ohio",70205.0,150812.0,8944.0,0.0,3.723897232917527
963,"Richland County, North Dakota",7525.0,7657.0,1072.0,0.0,3.7228439315342614
964,"Franklin County, Kentucky",20404.0,27260.0,1344.0,1521.0,3.7220288297184214
965,"Logan County, Illinois",13051.0,11855.0,4097.0,0.0,3.7212439003587665
966,"Zapata County, Texas",4896.0,9408.0,0.0,0.0,3.7209466619569036
967,"Hutchinson County, South Dakota",2473.0,4835.0,0.0,0.0,3.7208430559156516
968,"Coleman County, Texas",3001.0,4363.0,970.0,0.0,3.719137205865636
969,"Sweet Grass County, Montana",1764.0,1906.0,0.0,0.0,3.7185429513839097
970,"Fayette County, Pennsylvania",55873.0,64449.0,10980.0,0.0,3.7177340867056974
971,"Marion County, West Virginia",20703.0,29269.0,6383.0,0.0,3.71746214084586
972,"Matagorda County, Texas",15424.0,16304.0,5046.0,0.0,3.716659796824415
973,"Garfield County, Nebraska",700.0,1301.0,0.0,0.0,3.7162865935453313
974,"Hamilton County, Texas",4130.0,4202.0,0.0,0.0,3.716265128736385
975,"Oconee County, Georgia",11948.0,26184.0,0.0,0.0,3.715618047005692
976,"Mifflin County, Pennsylvania",21680.0,19071.0,5525.0,0.0,3.7154305289544203
977,"Sharkey County, Mississippi",1323.0,3081.0,0.0,0.0,3.7152050767245113
978,"Grant County, Washington",43777.0,36330.0,13622.0,1773.0,3.7139552877922646
979,"Craighead County, Arkansas",34517.0,69115.0,3713.0,0.0,3.7130322545849466
980,"Broome County, New York",73425.0,104091.0,14784.0,888.0,3.7122046645590934
981,"Crawford County, Ohio",18013.0,16841.0,6967.0,0.0,3.7118791994452534
982,"Gooding County, Idaho",8299.0,3632.0,3217.0,0.0,3.7113740914207876
983,"Comanche County, Kansas",444.0,1296.0,0.0,0.0,3.710980036297642
984,"Gaines County, Texas",11532.0,5705.0,3469.0,0.0,3.7097370708719066
985,"Hendricks County, Indiana",54219.0,101084.0,8496.0,0.0,3.70910464397797
986,"Allen County, Ohio",31433.0,66702.0,5040.0,0.0,3.708852358665018
987,"Douglas County, Minnesota",16335.0,18205.0,2973.0,0.0,3.7083411084157483
988,"Muskogee County, Oklahoma",28091.0,36058.0,4587.0,0.0,3.707279338797412
989,"Grundy County, Illinois",14685.0,33948.0,2033.0,0.0,3.706880665327315
990,"Cameron County, Pennsylvania",2555.0,944.0,1112.0,0.0,3.704396808547063
991,"Beaufort County, South Carolina",66426.0,116577.0,3092.0,0.0,3.703980140307511
992,"San Juan County, Washington",5963.0,9907.0,918.0,0.0,3.7014267710018443
993,"Luce County, Michigan",2955.0,2613.0,770.0,0.0,3.701325339223731
994,"Howard County, Indiana",30034.0,47634.0,4663.0,0.0,3.69965364456312
995,"Windham County, Connecticut",48394.0,54263.0,12792.0,1117.0,3.699619912640411
996,"Washington County, Wisconsin",38127.0,92332.0,4466.0,0.0,3.6991626927240278
997,"Tuscaloosa County, Alabama",78574.0,121038.0,7693.0,0.0,3.698572659912486
998,"Skagit County, Washington",50008.0,61273.0,13795.0,536.0,3.6985164843452765
999,"Las Animas County, Colorado",6010.0,6692.0,1564.0,0.0,3.6981450190736886
1000,"Vilas County, Wisconsin",2914.0,18837.0,0.0,0.0,3.6975420367847573
1001,"Kodiak Island Borough, Alaska",4573.0,8878.0,0.0,0.0,3.697152236773631
1002,"Kingfisher County, Oklahoma",4097.0,11597.0,0.0,0.0,3.696011885199171
1003,"Henderson County, North Carolina",47194.0,58941.0,8778.0,0.0,3.6959077050052054
1004,"Sullivan County, Tennessee",72171.0,56158.0,27471.0,1250.0,3.695715075654754
1005,"Huntington County, Indiana",13400.0,18123.0,4836.0,0.0,3.695529666874633
1006,"Winnebago County, Iowa",3574.0,6253.0,707.0,0.0,3.694837768429048
1007,"Modoc County, California",5314.0,1463.0,1679.0,451.0,3.693650174611334
1008,"Walworth County, Wisconsin",35267.0,64157.0,3650.0,0.0,3.693355718885665
1009,"Cass County, Iowa",4233.0,8858.0,0.0,0.0,3.692297641207903
1010,"Kossuth County, Iowa",6727.0,6345.0,1906.0,0.0,3.6922222768832884
1011,"Rice County, Kansas",3901.0,3980.0,1777.0,0.0,3.6919597606565575
1012,"Richland County, Illinois",6989.0,7549.0,1228.0,0.0,3.6917567450276088
1013,"Parmer County, Texas",3976.0,3208.0,2534.0,0.0,3.691164523781157
1014,"Collingsworth County, Texas",2439.0,0.0,530.0,0.0,3.690140220878909
1015,"Page County, Iowa",7194.0,6336.0,1738.0,0.0,3.690125891096618
1016,"Isabella County, Michigan",33870.0,30054.0,6764.0,0.0,3.6901052214624377
1017,"Gibson County, Indiana",13721.0,16919.0,3016.0,0.0,3.6898988840654035
1018,"Crawford County, Wisconsin",5907.0,8566.0,1762.0,0.0,3.6887426450326606
1019,"Eaton County, Michigan",49515.0,43038.0,16903.0,0.0,3.6882878676555446
1020,"Kiowa County, Colorado",633.0,856.0,0.0,0.0,3.6880279947686545
1021,"Ottawa County, Oklahoma",13009.0,16432.0,2013.0,0.0,3.6880105617894796
1022,"Knox County, Illinois",18685.0,26492.0,5331.0,0.0,3.6878071425891883
1023,"Washington County, Maryland",46779.0,95335.0,7995.0,0.0,3.687806860348147
1024,"Merrimack County, New Hampshire",54017.0,92406.0,3494.0,0.0,3.6875897645820155
1025,"Anderson County, Kansas",4002.0,2036.0,1797.0,0.0,3.6875659154267333
1026,"Comal County, Texas",51441.0,84469.0,5732.0,0.0,3.6872950262299544
1027,"Eastland County, Texas",7458.0,8317.0,2498.0,0.0,3.68696264549076
1028,"Houston County, Alabama",38093.0,63293.0,3316.0,0.0,3.6869385695140795
1029,"Dawson County, Nebraska",14393.0,7081.0,2259.0,0.0,3.686578980633228
1030,"Kearny County, Kansas",1776.0,2131.0,0.0,0.0,3.6860493311599964
1031,"Fremont County, Wyoming",15918.0,19161.0,4733.0,0.0,3.6856125103777235
1032,"Hinsdale County, Colorado",0.0,857.0,0.0,0.0,3.6842105263157907
1032,"Blaine County, Nebraska",0.0,477.0,0.0,0.0,3.6842105263157907
1032,"Garfield County, Montana",0.0,1036.0,0.0,0.0,3.6842105263157907
1032,"Burke County, North Dakota",0.0,2182.0,0.0,0.0,3.6842105263157907
1032,"Sterling County, Texas",0.0,1231.0,0.0,0.0,3.6842105263157907
1032,"Grant County, Nebraska",0.0,722.0,0.0,0.0,3.6842105263157907
1038,"Effingham County, Illinois",13961.0,17034.0,3142.0,0.0,3.6818446723188147
1039,"Steele County, Minnesota",16639.0,16270.0,3774.0,0.0,3.680375392588279
1040,"Carbon County, Pennsylvania",27504.0,30213.0,6170.0,0.0,3.6796061796609636
1041,"Marathon County, Wisconsin",47089.0,77257.0,11050.0,0.0,3.6790280673766307
1042,"Calumet County, Wisconsin",12954.0,36974.0,0.0,0.0,3.678342602821747
1043,"Kimble County, Texas",1330.0,2171.0,872.0,0.0,3.6779279550350834
1044,"Warren County, Kentucky",43946.0,76178.0,8528.0,0.0,3.676889061801974
1045,"Wright County, Minnesota",44118.0,86894.0,3426.0,0.0,3.676818936688483
1046,"Mercer County, Pennsylvania",50659.0,47780.0,13079.0,0.0,3.6768062460532693
1047,"Trinity County, California",8837.0,0.0,3863.0,0.0,3.6762909241607957
1048,"Jefferson County, Wisconsin",36353.0,40073.0,8275.0,0.0,3.6756289461567286
1049,"Kalamazoo County, Michigan",88345.0,167098.0,7302.0,0.0,3.6742514004473024
1050,"Morgan County, Colorado",14593.0,8833.0,5091.0,0.0,3.674172192764058
1051,"Clearfield County, Pennsylvania",38997.0,32666.0,8245.0,0.0,3.673848610112155
1052,"McPherson County, Kansas",11383.0,15714.0,1470.0,0.0,3.6735790100097088
1053,"Warren County, Iowa",24821.0,21453.0,3802.0,0.0,3.6735293932170467
1054,"Mercer County, West Virginia",23712.0,33553.0,2654.0,0.0,3.673187750832044
1055,"Maverick County, Texas",19832.0,34906.0,3436.0,0.0,3.6731068138596923
1056,"Hays County, Texas",79468.0,125281.0,8617.0,0.0,3.6726170301883054
1057,"Lewis County, Idaho",1333.0,1728.0,777.0,0.0,3.6720331312909655
1058,"Scott County, Kansas",1808.0,3109.0,0.0,0.0,3.671975851770977
1059,"Forsyth County, Georgia",79497.0,146093.0,2793.0,0.0,3.671874254628133
1060,"Trego County, Kansas",1206.0,1634.0,0.0,0.0,3.671645663454412
1061,"Henry County, Georgia",84499.0,140857.0,0.0,0.0,3.6705545891833378
1062,"Clinton County, Illinois",16197.0,19835.0,1602.0,0.0,3.67050161807772
1063,"Christian County, Missouri",25909.0,56250.0,3499.0,0.0,3.670354322145226
1064,"Wilson County, North Carolina",31736.0,41636.0,8063.0,0.0,3.670040038390321
1065,"La Plata County, Colorado",26065.0,23917.0,5635.0,0.0,3.6691867215911818
1066,"Ottawa County, Michigan",118543.0,146785.0,21230.0,0.0,3.6688793781437097
1067,"De Baca County, New Mexico",0.0,2040.0,0.0,0.0,3.668808049535603
1068,"Carroll County, New Hampshire",10913.0,36486.0,739.0,0.0,3.668272794662713
1069,"York County, Virginia",23485.0,44497.0,0.0,0.0,3.667540091881907
1070,"Brown County, Kansas",4244.0,4980.0,402.0,0.0,3.665765416033332
1071,"Taney County, Missouri",23340.0,30642.0,1132.0,0.0,3.66498864554426
1072,"Pierce County, Nebraska",2287.0,4857.0,0.0,0.0,3.664738904933106
1073,"Stafford County, Virginia",56615.0,84478.0,5680.0,0.0,3.6644727429073263
1074,"Niobrara County, Wyoming",833.0,1589.0,0.0,0.0,3.6644573862401666
1075,"Wright County, Iowa",4237.0,8502.0,0.0,0.0,3.664063113274197
1076,"Scott County, Missouri",15631.0,19739.0,3263.0,0.0,3.6636976568981794
1077,"Roosevelt County, Montana",5788.0,4500.0,887.0,0.0,3.6634758036029673
1078,"Roosevelt County, New Mexico",7560.0,8292.0,3036.0,0.0,3.662563532401524
1079,"Wallace County, Kansas",637.0,937.0,0.0,0.0,3.6617401190396563
1080,"Gogebic County, Michigan",6133.0,6321.0,2607.0,0.0,3.660732320143694
1081,"Carroll County, Maryland",65413.0,91892.0,10394.0,0.0,3.6603035011664065
1082,"McKean County, Pennsylvania",20395.0,19158.0,1848.0,0.0,3.6589346303610757
1083,"Sublette County, Wyoming",1598.0,8282.0,0.0,0.0,3.6578334753888773
1084,"Lawrence County, Missouri",14654.0,20914.0,2636.0,0.0,3.6576502047181605
1085,"Runnels County, Texas",3977.0,5428.0,872.0,0.0,3.657162391236435
1086,"Mercer County, North Dakota",4707.0,3100.0,655.0,0.0,3.6566881040938455
1087,"Ford County, Illinois",4672.0,8598.0,0.0,0.0,3.655522944512751
1088,"Montgomery County, Illinois",12229.0,13484.0,3115.0,0.0,3.654469704161889
1089,"Armstrong County, Pennsylvania",30218.0,27947.0,7702.0,0.0,3.6539162251203177
1090,"Kennebec County, Maine",47520.0,66068.0,8165.0,0.0,3.653899374358873
1091,"Pontotoc County, Oklahoma",17484.0,14119.0,6752.0,0.0,3.652479262293396
